iteration,inputs.1,inputs.0,inputs.iC,scale.1,scale.2,rel.r1,b.1,b.2,rates.k1sum,rates.k1,rates.k2,rates.k3,rates.k4,rates.k3d2,rates.k4d2,rates.k5,rates.kC,irf.center,irf.width,irf.dispc,irf.disp1,irf.disp2,irf.disp3,irf2.center
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085662176447495,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443955857347,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.35095385486757,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.242077286554521,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450630645567,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942438217656,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138093467876563,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731568697105,-0.035385495975921236,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.03538551087708243,-0.0008879561351390901,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879710363002839,0.6676957272293093
6.0,1.0,0.0,1.0,1.0,1.2601298238851608,1.0,5.285017728002547,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4085661966554777,-3.1075443492797152,33.350953357899634,-2.2420772531449664,-3.983450571287528,4.59511985013459,1.2007942259285374,0.07138091977760444,550.0,0.2686731419685493,-0.035385495975921236,-0.0008879561351390901,0.6676957421304704
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723304641377,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.28501801421578,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4246723994949217,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.1080702181039763,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.25256122566461,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.2426513157954813,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832634395228,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005735057744389,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773264810326,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947434930566,-0.03242484697013791,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.0324248618712991,-0.0008961871690499312,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.000896202070211125,0.6703251530527958
7.0,1.0,0.0,1.0,1.0,1.2602723116846168,1.0,5.285017935462876,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.424672378265649,-3.108070171790122,20.252560923877937,-2.242651282377373,-3.9832633801675503,4.59511985013459,1.2005734878844998,0.0715773115798714,550.0,0.2663947285918954,-0.03242484697013791,-0.0008961871690499312,0.670325167953957
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216242654918,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285018033168671,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242527897029,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.1079648953050802,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.350960712985135,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.2427753246391373,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.9832862221576204,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.2010351843745888,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168565351016706,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775484988188,-0.030237001968935726,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.03023701687009692,-0.003802366212236577,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802381113397771,0.6674722474331074
8.0,1.0,0.0,1.0,1.0,1.2603216054852364,1.0,5.285017954415767,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4161242316878073,-3.107964848992795,33.3509602160171,-2.242775291219181,-3.983286162802031,4.59511985013459,1.20103516647777,0.07168563860900587,550.0,0.2689775335976576,-0.030237001968935726,-0.003802366212236577,0.6674722623342686
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331192129794,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013748620507,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.4275119034746209,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364275575027,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.44935874635297,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.2432559998718626,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831527331664045,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.200875056097297,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183371246476726,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.26743786846008477,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.028289640334948355,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501997116292612,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453747602201
10.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
